district,neighborhood,room,living_room,area,age,floor,price
 Esenler , Oruçreis Mah.,2,1,100,30,1,13000
 Maltepe , Altıntepe Mah.,3,1,160,0,4,57500
 Bağcılar , Fevzi Çakmak Mah.,2,1,75,30,0,10000
 Şişli , Mecidiyeköy Mah.,2,1,85,40,0,22000
 Maltepe , Altayçeşme Mah.,3,1,150,25,4,45000
 Silivri , Selimpaşa Mah.,2,1,90,0,1,19000
 Şişli , Mecidiyeköy Mah.,3,1,85,3,2,30000
 Sarıyer , Yeniköy Mah.,1,1,75,31,2,25000
 Ümraniye , Yamanevler Mah.,2,1,85,20,1,18000
 Sarıyer , Poligon Mah.,2,1,90,25,0,16000
 Avcılar , Merkez Mah.,2,1,90,25,3,25000
 Şişli , Merkez Mah.,1,1,80,30,3,22500
 Şişli , Yayla Mah.,2,1,78,30,3,20000
 Kağıthane , Seyrantepe Mah.,1,1,65,28,0,13000
 Küçükçekmece , İstasyon Mah.,2,1,100,26,3,18000
 Bakırköy , Şenlikköy Mah.,3,1,150,0,0,60000
 Beyoğlu , Pürtelaş Hasan Efendi Mah.,2,1,130,14,1,60000
 Şişli , 19 Mayıs Mah.,2,1,65,30,5,33900
 Kağıthane , Emniyet Evleri Mah.,2,1,83,5,0,30000
 Beşiktaş , Dikilitaş Mah.,1,1,100,40,3,37500
 Esenyurt , Pınar Mah.,2,1,90,12,3,14000
 Bahçelievler , Şirinevler Mah.,3,1,150,31,2,25000
 Şişli , Kuştepe Mah.,2,1,70,4,0,17500
 Küçükçekmece , Atakent Mah.,2,1,81,15,3,25000
 Fatih , Mevlanakapı Mah.,1,1,60,40,1,17000
 Beşiktaş , Akat Mah.,2,1,75,40,3,67000
 Beylikdüzü , Barış Mah.,3,1,145,25,3,25000
 Küçükçekmece , Atakent Mah.,2,1,80,22,5,26000
 Fatih , Mevlanakapı Mah.,2,1,65,35,5,10000
 Beyoğlu , Firuzağa Mah.,1,1,60,50,3,15000
 Bakırköy , Şenlikköy Mah.,3,1,156,18,2,70000
 Beylikdüzü , Marmara Mah.,1,1,90,21,0,12500
 Esenyurt , Barbaros Hayrettin Paşa Mah.,2,1,105,5,2,10000
 Fatih , Şehremini Mah.,2,1,120,31,1,26000
 Kağıthane , Gültepe Mah.,1,1,70,21,2,15000
 Üsküdar , Salacak Mah.,2,1,85,25,1,9000
 Güngören , Merkez Mah.,3,1,100,35,0,13000
 Beşiktaş , Türkali Mah.,1,1,65,0,2,40000
 Büyükçekmece , Mimaroba Mah.,2,1,55,35,1,23000
 Küçükçekmece , Cennet Mah.,3,1,120,22,4,27000
 Beykoz , Yeni Mahalle Mah.,2,1,110,11,1,23000
 Beylikdüzü , Marmara Mah.,3,1,185,4,4,55000
 Beşiktaş , Muradiye Mah.,2,1,80,31,1,46500
 Beykoz , Çamlıbahçe Mah.,3,1,130,25,3,27000
 Şişli , Halide Edip Adıvar Mah.,1,1,65,11,0,25000
 Tuzla , Şifa Mah.,3,1,135,16,2,20000
 Bahçelievler , Bahçelievler Mah.,2,1,90,0,3,45000
 Avcılar , Üniversite Mah.,2,1,100,8,3,5000
 Sarıyer , Kireçburnu Mah.,3,1,110,25,2,36000
 Avcılar , Merkez Mah.,3,1,150,22,6,21000
 Çekmeköy , Nişantepe Mah.,1,1,52,0,6,21000
 Pendik , Güllü Bağlar Mah.,1,1,70,3,3,25000
 Kağıthane , Ortabayır Mah.,2,1,135,24,1,31000
 Silivri , Balaban Mah.,3,1,120,16,2,20000
 Beyoğlu , İstiklal Mah.,1,1,62,15,1,20000
 Beyoğlu , Ömer Avni Mah.,1,1,45,40,0,25000
 Beykoz , Kavacık Mah.,3,1,220,11,0,8000
 Sarıyer , Yeniköy Mah.,2,1,100,30,0,36000
 Bahçelievler , Yenibosna Merkez Mah.,2,1,80,15,1,15000
 Beyoğlu , Piyalepaşa Mah.,1,1,70,21,0,11000
 Beşiktaş , Etiler Mah.,3,1,125,40,5,75000
 Üsküdar , Murat Reis Mah.,1,1,65,31,1,30000
 Zeytinburnu , Seyitnizam Mah.,2,1,105,28,3,12000
 Üsküdar , Cumhuriyet Mah.,3,1,115,15,1,41750
 Beşiktaş , Yıldız Mah.,2,1,110,31,2,75000
 Şişli , Meşrutiyet Mah.,1,1,74,5,1,35000
 Başakşehir , Altınşehir Mah.,3,1,180,4,4,30000
 Şişli , İnönü Mah.,2,1,100,5,5,30000
 Beykoz , Çiftlik Mah.,2,1,90,5,0,25000
 Beyoğlu , Piyalepaşa Mah.,1,1,80,26,3,14000
 Silivri , Alibey Mah.,3,1,140,29,3,20000
 Beyoğlu , Cihangir Mah.,2,1,150,50,0,70000
 Maltepe , Fındıklı Mah.,2,1,65,2,3,24500
 Ümraniye , Armağanevler Mah.,2,1,60,0,-1,19000
 Bakırköy , Şenlikköy Mah.,4,1,180,17,1,60000
 Kağıthane , Gürsel Mah.,2,1,110,21,2,25000
 Eyüpsultan , Rami Yeni Mah.,1,1,60,3,-1,20000
 Başakşehir , Kayabaşı Mah.,2,1,85,10,3,20000
 Şile , Çavuş Mah.,3,1,150,6,2,45000
 Kağıthane , Talatpaşa Mah.,1,1,65,3,4,17500
 Beykoz , Kanlıca Mah.,1,1,75,21,1,14000
 Kadıköy , Erenköy Mah.,2,1,129,31,4,38000
 Bakırköy , Kartaltepe Mah.,2,1,100,26,2,36000
 Ümraniye , Hekimbaşı Mah.,2,1,70,21,-2,13500
 Şişli , Eskişehir Mah.,2,1,100,30,2,25000
 Sarıyer , Rumeli Hisarı Mah.,3,1,145,54,2,60000
 Büyükçekmece , Fatih Mah.,2,1,90,31,3,14000
 Sarıyer , Fatih Sultan Mehmet Mah.,2,1,90,28,0,20000
 Esenyurt , Koza Mah.,2,1,80,6,5,19500
 Kadıköy , Sahrayı Cedit Mah.,3,1,130,28,1,17500
 Fatih , Cerrahpaşa Mah.,3,1,120,40,3,30000
 Küçükçekmece , İstasyon Mah.,3,1,110,31,4,17500
 Şişli , Fulya Mah.,2,1,75,45,1,28000
 Eyüpsultan , Akşemsettin Mah.,2,1,80,16,1,16000
 Sancaktepe , Yenidoğan Mah.,2,1,85,11,5,15000
 Küçükçekmece , Gültepe Mah.,2,1,95,5,3,30000
 Esenyurt , Balıkyolu Mah.,2,1,90,7,0,10000
 Sarıyer , Maden Mah.,2,1,96,0,0,60000
 Beşiktaş , Bebek Mah.,2,1,60,50,5,80000
 Fatih , Aksaray Mah.,3,1,140,30,1,25000
 Kadıköy , 19 Mayıs Mah.,3,1,135,31,5,59000
 Beşiktaş , Sinanpaşa Mah.,2,1,90,26,1,30000
 Beyoğlu , Kılıçali Paşa Mah.,2,1,130,16,2,60000
 Gaziosmanpaşa , Yıldıztabya Mah.,2,1,100,25,1,4500
 Fatih , Koca Mustafapaşa Mah.,2,1,95,25,2,7000
 Arnavutköy , Anadolu Mah.,2,1,100,3,2,18500
 Gaziosmanpaşa , Yıldıztabya Mah.,1,1,65,15,0,14000
 Küçükçekmece , Beşyol Mah.,2,1,90,25,3,20000
 Sarıyer , Zekeriyaköy Mah.,2,1,95,4,4,80000
 Pendik , Yenişehir Mah.,2,1,92,4,4,33000
 Maltepe , Altayçeşme Mah.,3,1,125,5,5,37500
 Esenyurt , Güzelyurt Mah.,2,1,90,14,3,16000
 Arnavutköy , Yeniköy Mah.,2,1,140,16,0,19500
 Fatih , Seyyid Ömer Mah.,3,1,120,25,3,25000
 Kartal , Yakacık Çarşı Mah.,3,1,110,15,1,27000
 Sultangazi , Eski Habipler Mah.,2,1,120,0,5,35000
 Çekmeköy , Sultançiftliği Mah.,3,1,148,11,1,39500
 Sarıyer , Kocataş Mah.,4,1,140,2,5,35000
 Pendik , Yenişehir Mah.,3,1,180,10,3,49500
 Beyoğlu , Pürtelaş Hasan Efendi Mah.,2,1,110,30,2,50000
 Bakırköy , Yeşilköy Mah.,3,1,160,15,0,85000
 Beyoğlu , Kılıçali Paşa Mah.,3,1,120,40,3,70000
 Kağıthane , Sultan Selim Mah.,2,1,100,29,1,16999
 Kağıthane , Emniyet Evleri Mah.,2,1,80,28,2,20500
 Şişli , Duatepe Mah.,2,1,90,21,-2,20000
 Beyoğlu , Şehit Muhtar Mah.,1,1,60,31,1,22000
 Şişli , İnönü Mah.,1,1,45,45,3,27500
 Küçükçekmece , Kemalpaşa Mah.,3,1,100,25,3,10000
 Sarıyer , Emirgan Mah.,2,1,90,30,0,32000
 Beşiktaş , Türkali Mah.,2,1,90,38,2,38000
 Zeytinburnu , Telsiz Mah.,2,1,85,5,1,27500
 Beşiktaş , Nisbetiye Mah.,3,1,120,40,2,55000
 Kartal , Petroliş Mah.,3,1,140,32,3,27500
 Fatih , İskenderpaşa Mah.,1,1,60,40,1,15000
 Şişli , 19 Mayıs Mah.,2,1,75,20,1,23000
 Sarıyer , Yeniköy Mah.,3,1,120,18,1,22000
 Şişli , Ergenekon Mah.,1,1,60,40,-2,14000
 Beşiktaş , Gayrettepe Mah.,1,1,57,0,3,52000
 Fatih , Seyyid Ömer Mah.,2,1,85,36,3,17000
 Beylikdüzü , Dereağzı Mah.,2,1,110,4,2,25000
 Beykoz , Kavacık Mah.,3,1,90,40,1,29999
 Şişli , Merkez Mah.,2,1,130,3,5,80000
 Sarıyer , Ayazağa Mah.,1,1,50,7,1,33000
 Kartal , Kordonboyu Mah.,2,1,90,20,7,30000
 Eyüpsultan , Topçular Mah.,2,1,90,30,3,20000
 Şile , Kumbaba Mah.,3,1,115,21,0,50000
 Avcılar , Cihangir Mah.,3,1,110,25,3,17000
 Beykoz , Riva Mah.,3,1,94,9,2,45000
 Beykoz , Soğuksu Mah.,3,1,90,20,0,28000
 Fatih , Aksaray Mah.,2,1,85,40,3,18000
 Kadıköy , Osmanağa Mah.,3,1,140,30,3,59500
 Beylikdüzü , Gürpınar Mah.,3,1,160,10,5,23000
 Sarıyer , Kireçburnu Mah.,3,1,130,16,3,55000
 Esenyurt , Balıkyolu Mah.,2,1,110,8,1,15000
 Fatih , Cibali Mah.,1,1,55,30,0,13500
 Sultangazi , Gazi Mah.,2,1,90,24,2,17000
 Esenyurt , Örnek Mah.,2,1,100,5,5,9000
 Küçükçekmece , Fatih Mah.,2,1,95,0,6,20000
 Sultanbeyli , Abdurrahmangazi Mah.,3,1,160,25,2,18500
 Sultangazi , Gazi Mah.,2,1,90,25,2,17000
 Bahçelievler , Şirinevler Mah.,3,1,150,26,1,28000
 Bağcılar , Sancaktepe Mah.,3,1,130,15,1,33000
 Sarıyer , Yeniköy Mah.,1,1,75,40,2,25000
 Fatih , Atikali Mah.,3,1,125,25,2,36500
 Esenyurt , Güzelyurt Mah.,2,1,110,7,3,14500
 Esenler , Havaalanı Mah.,2,1,135,35,5,18000
 Sancaktepe , Meclis Mah.,2,1,95,30,5,17000
 Maltepe , Yalı Mah.,2,1,90,5,0,28000
 Bahçelievler , Soğanlı Mah.,2,1,80,26,1,16000
 Esenyurt , Ardıçlı Mah.,2,1,100,5,1,16000
 Güngören , Gençosman Mah.,2,1,100,15,1,20000
 Çekmeköy , Çatalmeşe Mah.,2,1,90,6,1,19000
 Arnavutköy , Arnavutköy Merkez Mah.,2,1,95,1,1,20000
 Bağcılar , Demirkapı Mah.,3,1,135,26,3,25000
 Maltepe , Zümrütevler Mah.,3,1,120,0,3,42500
 Kadıköy , 19 Mayıs Mah.,3,1,105,24,4,50000
 Başakşehir , Bahçeşehir 1. Kısım Mah.,2,1,106,10,1,39500
 Avcılar , Merkez Mah.,3,1,110,0,3,32000
 Sarıyer , Kireçburnu Mah.,2,1,120,25,1,37000
 Şişli , Mecidiyeköy Mah.,3,1,100,20,5,24000
 Şişli , Mecidiyeköy Mah.,3,1,120,21,3,26000
 Gaziosmanpaşa , Barbaros Hayrettinpaşa Mah.,2,1,110,25,1,20000
 Küçükçekmece , Atakent Mah.,3,1,132,13,4,20000
 Silivri , Selimpaşa Mah.,3,1,175,13,-3,19000
 Arnavutköy , Hadımköy Mah.,2,1,75,11,2,15000
 Fatih , Silivrikapı Mah.,2,1,85,25,1,20000
 Esenyurt , Hürriyet Mah.,2,1,100,8,2,18000
 Başakşehir , Kayabaşı Mah.,2,1,95,12,4,32000
 Ataşehir , Kayışdağı Mah.,2,1,70,16,0,21500
 Beyoğlu , Kamer Hatun Mah.,3,1,125,50,0,25000
 Beyoğlu , Küçük Piyale Mah.,1,1,50,5,3,16500
 Bağcılar , 100. Yıl Mah.,2,1,70,4,1,18000
 Beylikdüzü , Kavaklı Mah.,2,1,100,4,0,22000
 Bayrampaşa , Kocatepe Mah.,3,1,140,26,2,23000
 Beyoğlu , Gümüşsuyu Mah.,1,1,55,35,1,25000
 Şişli , 19 Mayıs Mah.,2,1,85,4,2,43000
 Kağıthane , Hamidiye Mah.,2,1,110,35,5,20000
 Güngören , Abdurrahman Nafiz Gürman Mah.,3,1,135,31,4,25000
 Esenyurt , Osmangazi Mah.,2,1,130,12,1,13000
 Bakırköy , Sakızağacı Mah.,1,1,55,26,5,16000
 Üsküdar , Ünalan Mah.,2,1,75,50,1,30000
 Zeytinburnu , Veliefendi Mah.,2,1,85,26,5,12000
 Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,1,1,72,4,8,40000
 Adalar , Kınalıada Mah.,4,1,150,30,2,40000
 Ümraniye , Ihlamurkuyu Mah.,3,1,200,21,4,30000
 Beyoğlu , Halıcıoğlu Mah.,2,1,100,12,3,22000
 Üsküdar , Aziz Mahmut Hüdayi Mah.,2,1,85,20,0,25000
 Zeytinburnu , Gökalp Mah.,3,1,106,29,2,24449
 Şişli , Feriköy Mah.,1,1,75,2,1,32000
 Adalar , Nizam Mah.,3,1,140,31,5,40000
 Esenler , Kazım Karabekir Mah.,2,1,130,30,2,15000
 Eyüpsultan , Emniyettepe Mah.,2,1,78,6,0,17500
 Beyoğlu , Sütlüce Mah.,2,1,150,26,5,22000
 Beşiktaş , Mecidiye Mah.,2,1,80,32,0,27500
 Sarıyer , Rumeli Hisarı Mah.,1,1,70,26,6,21000
 Küçükçekmece , Kanarya Mah.,2,1,85,9,0,14000
 Fatih , Molla Gürani Mah.,1,1,60,30,3,20000
 Şişli , Merkez Mah.,2,1,90,5,2,60000
 Sarıyer , Zekeriyaköy Mah.,1,1,50,4,0,35000
 Maltepe , Altıntepe Mah.,1,1,55,0,0,31000
 Küçükçekmece , Beşyol Mah.,2,1,100,30,6,20000
 Kağıthane , Yeşilce Mah.,2,1,96,30,4,25000
 Üsküdar , Valide-i Atik Mah.,2,1,105,31,4,30000
 Beykoz , Çubuklu Mah.,2,1,80,26,1,30000
 Fatih , Şehremini Mah.,3,1,118,44,2,29500
 Fatih , Aksaray Mah.,1,1,60,47,5,15000
 Bahçelievler , Çobançeşme Mah.,3,1,120,0,3,35000
 Adalar , Burgazada Mah.,3,1,135,27,2,50000
 Şişli , Gülbahar Mah.,2,1,80,15,6,27000
 Beylikdüzü , Cumhuriyet Mah.,3,1,140,18,3,20000
 Kağıthane , Yeşilce Mah.,3,1,160,19,0,25000
 Başakşehir , Kayabaşı Mah.,2,1,78,14,5,9000
 Esenyurt , Üçevler Mah.,2,1,90,5,0,12500
 Ümraniye , Esenevler Mah.,2,1,70,15,0,18000
 Arnavutköy , Mavigöl Mah.,2,1,95,3,5,14000
 Ümraniye , Çakmak Mah.,1,1,55,14,0,18500
 Güngören , Tozkoparan Mah.,3,1,135,28,1,25000
 Kağıthane , Çağlayan Mah.,2,1,80,10,3,23000
 Beyoğlu , Çatma Mescit Mah.,1,1,35,40,2,15000
 Bahçelievler , Bahçelievler Mah.,2,1,110,6,3,45000
 Beykoz , Akbaba Mah.,1,1,40,15,1,19000
 Beykoz , Ortaçeşme Mah.,3,1,90,30,2,25000
 Bakırköy , Kartaltepe Mah.,2,1,100,31,4,23000
 Sarıyer , Zekeriyaköy Mah.,2,1,160,7,1,85000
 Esenyurt , Koza Mah.,3,1,150,15,8,30000
 Sancaktepe , Atatürk Mah.,3,1,142,17,0,41000
 Maltepe , Zümrütevler Mah.,3,1,155,8,1,30000
 Üsküdar , Bulgurlu Mah.,3,1,140,22,2,35000
 Beykoz , Yeni Mahalle Mah.,1,1,80,15,4,17000
 Beylikdüzü , Kavaklı Mah.,2,1,90,2,0,17500
 Adalar , Nizam Mah.,3,1,170,29,5,55000
 Üsküdar , Zeynep Kamil Mah.,2,1,130,35,3,28000
 Şişli , Eskişehir Mah.,2,1,90,15,1,17000
 Üsküdar , Barbaros Mah.,3,1,130,11,3,65000
 Zeytinburnu , Sümer Mah.,2,1,95,30,5,16000
 Beyoğlu , Kamer Hatun Mah.,1,1,25,25,3,8000
 Bakırköy , Kartaltepe Mah.,2,1,100,38,5,22500
 Kartal , Soğanlık Yeni Mah.,1,1,71,11,4,25000
 Beylikdüzü , Barış Mah.,1,1,68,3,7,25000
 Kağıthane , Hamidiye Mah.,2,1,90,10,-3,28000
 Kağıthane , Yahya Kemal Mah.,1,1,88,5,4,30000
 Esenler , Havaalanı Mah.,2,1,120,16,4,20000
 Avcılar , Cihangir Mah.,3,1,145,26,2,20000
 Şişli , İnönü Mah.,1,1,50,1,5,20000
 Kağıthane , Çeliktepe Mah.,1,1,65,20,4,37000
 Esenyurt , Atatürk Mah.,1,1,95,10,0,7000
 Kağıthane , Çeliktepe Mah.,2,1,75,12,4,16500
 Sancaktepe , Osmangazi Mah.,2,1,80,30,0,12000
 Bahçelievler , Bahçelievler Mah.,3,1,150,32,4,45000
 Bağcılar , Yenigün Mah.,4,1,145,15,4,20000
 Büyükçekmece , Mimaroba Mah.,3,1,145,30,1,20000
 Sarıyer , Tarabya Mah.,2,1,95,10,5,25000
 Esenyurt , Necip Fazıl Kısakürek Mah.,2,1,120,4,5,15000
 Beylikdüzü , Sahil Mah.,2,1,115,2,2,25000
 Sarıyer , Zekeriyaköy Mah.,1,1,85,23,0,35000
 Bahçelievler , Şirinevler Mah.,1,1,45,20,0,11000
 Sarıyer , Maslak Mah.,1,1,65,2,3,55000
 Kadıköy , Caferağa Mah.,2,1,75,31,4,47000
 Beyoğlu , Kılıçali Paşa Mah.,2,1,75,0,0,55000
 Gaziosmanpaşa , Karadeniz Mah.,1,1,92,6,4,24000
 Tuzla , Yayla Mah.,3,1,125,0,1,38000
 Üsküdar , Bulgurlu Mah.,1,1,60,0,0,20000
 Fatih , Aksaray Mah.,1,1,80,43,4,30000
 Şişli , Meşrutiyet Mah.,2,1,110,45,2,55000
 Beyoğlu , Kuloğlu Mah.,2,1,85,50,5,40000
 Avcılar , Denizköşkler Mah.,2,1,105,8,3,5000
 Silivri , Alipaşa Mah.,2,1,86,2,2,13750
 Küçükçekmece , Yeşilova Mah.,2,1,110,27,4,18000
 Büyükçekmece , Fatih Mah.,2,1,90,30,3,14000
 Sarıyer , Emirgan Mah.,2,1,85,30,0,42000
 Esenyurt , Güzelyurt Mah.,3,1,160,8,2,20000
 Şişli , Gülbahar Mah.,2,1,90,32,4,25000
 Beykoz , Kavacık Mah.,2,1,75,30,2,20000
 Sancaktepe , Kemal Türkler Mah.,3,1,125,21,1,18500
 Bakırköy , Şenlikköy Mah.,4,1,200,25,2,78000
 Esenyurt , Zafer Mah.,1,1,90,6,0,22000
 Kadıköy , Fikirtepe Mah.,1,1,55,1,6,30000
 Sarıyer , Maden Mah.,2,1,77,0,2,50000
 Beykoz , Kavacık Mah.,2,1,110,15,0,11111
 Bağcılar , Merkez Mah.,1,1,70,5,2,13000
 Şişli , 19 Mayıs Mah.,2,1,120,26,5,30000
 Bakırköy , Yenimahalle Mah.,1,1,60,35,1,19000
 Beylikdüzü , Yakuplu Mah.,1,1,95,4,5,20000
 Eyüpsultan , Alibeyköy Mah.,4,1,140,5,2,39000
 Kağıthane , Harmantepe Mah.,1,1,80,25,1,14000
 Sancaktepe , Eyüp Sultan Mah.,2,1,121,4,0,41000
 Üsküdar , Aziz Mahmut Hüdayi Mah.,2,1,75,0,3,38000
 Pendik , Kurtköy Mah.,3,1,120,0,8,41000
 Maltepe , Başıbüyük Mah.,1,1,55,11,3,26000
 Maltepe , Altayçeşme Mah.,3,1,110,21,2,37500
 Sarıyer , Zekeriyaköy Mah.,2,1,109,4,1,70000
 Çekmeköy , Taşdelen Mah.,3,1,134,11,3,40000
 Sultangazi , Eski Habipler Mah.,2,1,70,0,3,20000
 Esenyurt , Mehterçeşme Mah.,2,1,85,5,1,16000
 Maltepe , Aydınevler Mah.,1,1,65,3,0,20000
 Bakırköy , Ataköy 3-4-11. Kısım Mah.,3,1,145,31,4,40000
 Şişli , Halide Edip Adıvar Mah.,1,1,110,10,5,40000
 Esenyurt , Süleymaniye Mah.,2,1,90,4,2,13000
 Üsküdar , Zeynep Kamil Mah.,2,1,60,50,3,18000
 Üsküdar , Zeynep Kamil Mah.,2,1,85,30,3,21000
 Tuzla , İçmeler Mah.,3,1,133,30,6,15000
 Sarıyer , Demirciköy Mah.,1,1,60,50,0,45000
 Kağıthane , Telsizler Mah.,2,1,85,10,1,24000
 Beşiktaş , Türkali Mah.,2,1,75,30,0,27500
 Şişli , Cumhuriyet Mah.,1,1,82,2,7,45000
 Ataşehir , Kayışdağı Mah.,1,1,50,4,3,24000
 Beşiktaş , Nisbetiye Mah.,3,1,100,35,1,60000
 Pendik , Fevzi Çakmak Mah.,2,1,85,5,2,21000
 Sarıyer , Ayazağa Mah.,1,1,50,7,1,33000
 Üsküdar , Küplüce Mah.,2,1,110,25,3,22000
 Silivri , Mimar Sinan Mah.,2,1,100,20,3,15000
 Pendik , Çınardere Mah.,3,1,130,20,6,25000
 Esenyurt , Güzelyurt Mah.,3,1,140,8,7,30000
 Kağıthane , Ortabayır Mah.,2,1,80,26,-1,18000
 Şişli , Feriköy Mah.,2,1,65,17,3,22000
 Beşiktaş , Türkali Mah.,3,1,115,35,2,42500
 Zeytinburnu , Nuripaşa Mah.,1,1,20,30,-1,8000
 Bağcılar , Güneşli Mah.,3,1,120,0,3,30000
 Esenyurt , Ardıçlı Mah.,3,1,140,11,1,17500
 Bayrampaşa , Yenidoğan Mah.,1,1,80,4,1,20000
 Kartal , Kordonboyu Mah.,1,1,80,21,0,39000
 Şile , Kumbaba Mah.,3,1,115,21,0,50000
 Bağcılar , Yenigün Mah.,4,1,150,18,4,20000
 Kağıthane , Emniyet Evleri Mah.,1,1,69,1,5,32000
 Şişli , Mecidiyeköy Mah.,2,1,65,5,1,28000
 Şişli , Duatepe Mah.,2,1,90,25,-2,20000
 Çekmeköy , Taşdelen Mah.,2,1,95,10,7,28000
 Ümraniye , Yamanevler Mah.,2,1,93,6,7,37000
 Esenyurt , Saadetdere Mah.,2,1,110,11,1,14000
 Küçükçekmece , Atakent Mah.,3,1,155,11,3,55000
 Üsküdar , Ünalan Mah.,2,1,80,10,3,32000
 Bağcılar , Yıldıztepe Mah.,2,1,80,26,1,18000
 Esenler , Nine Hatun Mah.,2,1,105,12,2,20000
 Beyoğlu , Cihangir Mah.,1,1,70,60,4,42500
 Kağıthane , Sultan Selim Mah.,2,1,95,5,1,25000
 Bayrampaşa , Kocatepe Mah.,3,1,140,30,3,23000
 Fatih , Sümbül Efendi Mah.,2,1,85,4,4,25000
 Silivri , Selimpaşa Mah.,3,1,144,16,2,35000
 Sancaktepe , Osmangazi Mah.,2,1,120,16,4,19500
 Beylikdüzü , Sahil Mah.,2,1,110,1,2,32000
 Beşiktaş , Akat Mah.,3,1,120,35,3,55000
 Şişli , Feriköy Mah.,1,1,45,2,2,40000
 Bakırköy , Zuhuratbaba Mah.,3,1,120,45,5,25000
 Sarıyer , Kireçburnu Mah.,2,1,90,25,1,25000
 Kağıthane , Ortabayır Mah.,2,1,70,25,-3,20000
 Kağıthane , Emniyet Evleri Mah.,3,1,160,30,3,45000
 Avcılar , Ambarlı Mah.,3,1,125,30,0,12000
 Kağıthane , Sultan Selim Mah.,2,1,96,30,4,25000
 Kartal , Kordonboyu Mah.,4,1,200,27,5,50000
 Beykoz , Çubuklu Mah.,3,1,125,26,2,40000
 Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,3,1,130,28,7,46000
 Şişli , 19 Mayıs Mah.,2,1,65,5,2,39000
 Beykoz , Kavacık Mah.,4,1,220,11,8,60000
 Kağıthane , Sultan Selim Mah.,3,1,130,29,2,24000
 Şişli , Mecidiyeköy Mah.,1,1,80,4,2,42000
 Beşiktaş , Yıldız Mah.,1,1,65,1,2,50000
 Ataşehir , İçerenköy Mah.,3,1,135,28,3,28000
 Beşiktaş , Mecidiye Mah.,2,1,85,30,4,35000
 Kağıthane , Harmantepe Mah.,2,1,85,0,3,26000
 Sarıyer , Fatih Sultan Mehmet Mah.,2,1,90,29,2,14500
 Ümraniye , İstiklal Mah.,2,1,90,18,3,20000
 Şile , Çavuş Mah.,2,1,90,18,3,23000
 Büyükçekmece , Mimaroba Mah.,1,1,80,7,2,17000
 Beykoz , Yeni Mahalle Mah.,3,1,110,11,1,19000
 Ataşehir , Ferhatpaşa Mah.,3,1,130,16,1,27000
 Beyoğlu , Hacıahmet Mah.,2,1,65,7,3,50000
 Ümraniye , Çamlık Mah.,1,1,75,14,5,35000
 Maltepe , Çınar Mah.,2,1,85,3,0,38000
 Eyüpsultan , Göktürk Merkez Mah.,2,1,148,0,3,80000
 Şişli , Bozkurt Mah.,2,1,78,18,-2,19000
 Esenyurt , Necip Fazıl Kısakürek Mah.,3,1,160,10,7,12500
 Bayrampaşa , Kartaltepe Mah.,1,1,85,23,1,17000
 Kağıthane , Emniyet Evleri Mah.,2,1,85,21,3,22000
 Eyüpsultan , Emniyettepe Mah.,4,1,160,5,4,40000
 Kağıthane , Talatpaşa Mah.,1,1,75,3,6,25000
 Bakırköy , Zuhuratbaba Mah.,3,1,115,1,0,45000
 Bahçelievler , Bahçelievler Mah.,4,1,205,31,7,57000
 Bahçelievler , Siyavuşpaşa Mah.,3,1,130,25,1,23000
 Beşiktaş , Ortaköy Mah.,1,1,70,30,2,40000
 Şişli , Bozkurt Mah.,1,1,50,40,0,17000
 Beyoğlu , Cihangir Mah.,2,1,90,20,1,25000
 Şişli , Harbiye Mah.,1,1,55,31,2,29000
 Zeytinburnu , Nuripaşa Mah.,4,1,200,28,4,30000
 Beşiktaş , Dikilitaş Mah.,2,1,75,6,3,36000
 Eyüpsultan , Yeşilpınar Mah.,1,1,70,10,1,20000
 Maltepe , Altıntepe Mah.,2,1,116,0,5,51000
 Avcılar , Ambarlı Mah.,1,1,62,0,0,14000
 Şişli , Halide Edip Adıvar Mah.,2,1,120,16,8,32500
 Beşiktaş , Gayrettepe Mah.,1,1,57,0,3,45000
 Üsküdar , Aziz Mahmut Hüdayi Mah.,2,1,75,31,0,25000
 Gaziosmanpaşa , Barbaros Hayrettinpaşa Mah.,2,1,100,5,0,19000
 Beşiktaş , Abbasağa Mah.,2,1,100,35,4,45000
 Küçükçekmece , Atatürk Mah.,2,1,80,11,1,16500
 Beykoz , Soğuksu Mah.,1,1,60,30,0,15000
 Sultangazi , 50. Yıl Mah.,2,1,90,25,1,15000
 Kartal , Karlıktepe Mah.,3,1,110,35,3,25000
 Şişli , Kuştepe Mah.,2,1,95,5,1,30000
 Kartal , Cumhuriyet Mah.,3,1,130,21,2,19500
 Kağıthane , Çağlayan Mah.,2,1,85,30,1,20000
 Beylikdüzü , Gürpınar Mah.,2,1,90,25,1,7500
 Şişli , 19 Mayıs Mah.,2,1,85,30,2,33950
 Zeytinburnu , Beştelsiz Mah.,3,1,125,26,4,22000
 Bakırköy , Cevizlik Mah.,2,1,200,40,0,4800
 Kağıthane , Seyrantepe Mah.,1,1,50,26,5,15000
 Fatih , Şehremini Mah.,1,1,66,36,4,14000
 Şişli , Merkez Mah.,2,1,140,40,2,40000
 Beşiktaş , Dikilitaş Mah.,1,1,50,0,0,28000
