district,neighborhood,room,living_room,area,age,floor,price
 Gaziosmanpaşa , Karadeniz Mah.,1,1,77,5,21,30000
 Sarıyer , Zekeriyaköy Mah.,5,2,350,3,2,345000
 Esenyurt , Mehterçeşme Mah.,2,1,110,15,3,18000
 Fatih , Topkapı Mah.,1,1,70,35,0,23000
 Ataşehir , Kayışdağı Mah.,2,1,65,6,1,23000
 Beşiktaş , Akat Mah.,1,1,120,27,2,145000
 Tuzla , Şifa Mah.,2,1,105,21,4,15250
 Kağıthane , Şirintepe Mah.,2,1,85,5,14,40000
 Kadıköy , Hasanpaşa Mah.,3,0,135,26,4,37500
 Maltepe , İdealtepe Mah.,3,1,165,21,3,42000
 Maltepe , Bağlarbaşı Mah.,2,1,120,31,4,26000
 Şişli , Cumhuriyet Mah.,1,0,50,10,2,34000
 Küçükçekmece , İnönü Mah.,1,1,54,2,8,27000
 Esenyurt , Talatpaşa Mah.,2,1,110,8,13,13000
 Beykoz , Riva Mah.,5,1,450,10,2,100000
 Beylikdüzü , Kavaklı Mah.,2,1,100,5,4,24000
 Beşiktaş , Levent Mah.,2,1,260,5,21,180000
 Ümraniye , Çakmak Mah.,2,1,70,15,0,18000
 Sultangazi , Eski Habipler Mah.,2,1,65,0,3,20000
 Esenyurt , Barbaros Hayrettin Paşa Mah.,1,1,120,8,6,17000
 Kağıthane , Seyrantepe Mah.,2,1,125,2,14,69990
 Şişli , Esentepe Mah.,1,1,110,30,4,32000
 Kartal , Hürriyet Mah.,2,1,105,5,3,22000
 Ümraniye , Atatürk Mah.,3,1,130,11,2,27000
 Kağıthane , Gültepe Mah.,2,1,90,11,-1,20000
 Gaziosmanpaşa , Yıldıztabya Mah.,2,1,155,0,9,26000
 Eyüpsultan , Göktürk Merkez Mah.,2,1,200,12,3,90000
 Kartal , Karlıktepe Mah.,3,1,110,12,3,28000
 Ataşehir , İçerenköy Mah.,2,1,90,10,1,27000
 Üsküdar , Ünalan Mah.,2,1,90,35,5,10000
 Şişli , Fulya Mah.,2,1,90,15,3,27000
 Ataşehir , Barbaros Mah.,2,1,127,20,11,50000
 Beşiktaş , Gayrettepe Mah.,1,1,95,14,5,35000
 Kadıköy , Kozyatağı Mah.,3,1,145,28,8,50000
 Beşiktaş , Etiler Mah.,3,1,210,25,5,240000
 Ümraniye , Tepeüstü Mah.,2,1,90,8,2,35000
 Beykoz , Acarlar Mah.,6,2,1000,20,2,450000
 Zeytinburnu , Beştelsiz Mah.,2,1,100,25,1,21000
 Kağıthane , Sultan Selim Mah.,2,1,80,5,1,25000
 Bahçelievler , Kocasinan Merkez Mah.,2,1,85,35,4,14000
 Kağıthane , Merkez Mah.,2,1,117,24,1,30000
 Beşiktaş , Kültür Mah.,3,1,120,28,3,76000
 Ataşehir , Kayışdağı Mah.,2,1,90,6,2,24500
 Beyoğlu , Kalyoncu Kulluğu Mah.,2,1,110,30,2,22000
 Şişli , Gülbahar Mah.,2,1,80,23,2,25000
 Bağcılar , Bağlar Mah.,2,1,150,13,2,40000
 Sarıyer , Huzur Mah.,1,1,81,5,20,58000
 Üsküdar , Acıbadem Mah.,3,1,175,5,3,65000
 Eyüpsultan , Mimar Sinan Mah.,3,1,151,1,0,135000
 Esenyurt , Zafer Mah.,1,0,45,10,7,12000
 Şişli , Cumhuriyet Mah.,2,1,100,14,1,38000
 Eyüpsultan , Çırçır Mah.,2,1,85,5,0,21500
 Beyoğlu , Gümüşsuyu Mah.,2,1,110,70,4,45000
 Bağcılar , Kazım Karabekir Mah.,2,1,90,31,1,17000
 Küçükçekmece , Atatürk Mah.,1,1,85,30,1,12000
 Pendik , Çamçeşme Mah.,2,1,95,28,7,15000
 Bahçelievler , Bahçelievler Mah.,3,1,135,30,1,35000
 Pendik , Dumlupınar Mah.,2,1,128,0,3,33000
 Beşiktaş , Levent Mah.,2,1,240,5,21,145000
 Şişli , Merkez Mah.,3,1,110,30,5,34000
 Kağıthane , Harmantepe Mah.,3,1,133,25,5,20000
 Beyoğlu , Kılıçali Paşa Mah.,3,1,100,45,2,60000
 Kağıthane , Harmantepe Mah.,2,1,85,0,2,27000
 Esenyurt , Selahaddin Eyyubi Mah.,2,1,100,7,3,12000
 Esenyurt , Yunus Emre Mah.,2,1,110,8,4,13000
 Beşiktaş , Bebek Mah.,3,1,150,40,3,120000
 Kağıthane , Sultan Selim Mah.,2,1,78,40,2,20000
 Beşiktaş , Cihannüma Mah.,3,1,120,30,4,32000
 Ataşehir , İçerenköy Mah.,2,1,100,33,3,32000
 Kartal , Hürriyet Mah.,3,1,125,0,7,27500
 Bahçelievler , Zafer Mah.,3,1,145,25,5,16750
 Beylikdüzü , Kavaklı Mah.,3,1,130,1,3,22500
 Beykoz , Çubuklu Mah.,1,1,55,20,0,13500
 Kadıköy , Bostancı Mah.,3,1,145,30,8,45000
 Üsküdar , Zeynep Kamil Mah.,2,1,95,31,2,30000
 Şişli , 19 Mayıs Mah.,2,1,120,30,0,22000
 Beyoğlu , Çukur Mah.,2,1,80,0,3,45000
 Kadıköy , Merdivenköy Mah.,3,1,125,35,5,32000
 Fatih , Mevlanakapı Mah.,2,1,85,35,3,20000
 Şişli , Fulya Mah.,2,1,65,35,0,21000
 Maltepe , Zümrütevler Mah.,2,1,142,1,9,50000
 Beyoğlu , Tomtom Mah.,2,1,115,5,1,80000
 Tuzla , Aydınlı Mah.,3,1,85,0,5,20500
 Şişli , Gülbahar Mah.,2,1,75,8,3,22000
 Kartal , Karlıktepe Mah.,3,1,100,10,5,30000
 Gaziosmanpaşa , Merkez Mah.,2,0,75,12,4,38000
 Şişli , Mecidiyeköy Mah.,2,1,75,9,-1,20000
 Şişli , Kuştepe Mah.,2,1,70,6,3,23000
 Beyoğlu , Katip Mustafa Çelebi Mah.,2,1,120,30,0,30000
 Şile , Çavuş Mah.,5,1,350,2,2,90000
 Beşiktaş , Mecidiye Mah.,2,1,105,39,3,29000
 Avcılar , Ambarlı Mah.,3,1,135,30,3,18500
 Kağıthane , Hürriyet Mah.,2,2,200,11,6,28000
 Üsküdar , Altunizade Mah.,2,1,189,5,0,125000
 Şişli , Esentepe Mah.,6,1,250,17,5,59499
 Kadıköy , Erenköy Mah.,3,1,140,37,1,42000
 Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,3,1,125,31,13,45000
 Esenyurt , Gökevler Mah.,1,0,50,5,5,10000
 Beyoğlu , Gümüşsuyu Mah.,2,1,90,5,5,100000
 Sarıyer , Tarabya Mah.,2,1,115,25,2,70000
 Bahçelievler , Siyavuşpaşa Mah.,3,1,120,35,3,25000
 Fatih , Mevlanakapı Mah.,1,1,75,40,1,14500
 Büyükçekmece , Yenimahalle Mah.,1,1,70,30,3,25000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,2,1,135,11,14,30000
 Sarıyer , Maslak Mah.,2,1,160,4,9,75000
 Adalar , Nizam Mah.,1,1,65,10,2,28000
 Kadıköy , Eğitim Mah.,1,1,72,8,16,35000
 Esenyurt , Talatpaşa Mah.,2,1,105,5,0,11000
 Beşiktaş , Sinanpaşa Mah.,2,1,95,40,2,28000
 Küçükçekmece , Sultan Murat Mah.,2,1,95,30,5,22000
 Beyoğlu , Piri Paşa Mah.,2,1,85,0,3,45500
 Sarıyer , Huzur Mah.,2,1,116,4,10,65000
 Pendik , Velibaba Mah.,2,1,90,16,1,16000
 Üsküdar , İcadiye Mah.,3,1,125,40,-2,30000
 Sarıyer , Maslak Mah.,2,1,136,8,21,110000
 Şişli , Mecidiyeköy Mah.,2,1,100,30,3,35000
 Bakırköy , Yeşilyurt Mah.,3,1,150,24,2,60000
 Beylikdüzü , Kavaklı Mah.,5,2,225,0,5,35000
 Büyükçekmece , Ekinoba Mah.,3,1,150,16,6,45000
 Bahçelievler , Soğanlı Mah.,3,1,120,23,5,30000
 Kadıköy , Fenerbahçe Mah.,3,1,180,28,4,80000
 Pendik , Çınardere Mah.,3,1,155,0,5,30000
 Sarıyer , Çayırbaşı Mah.,2,1,130,16,2,49000
 Pendik , Şeyhli Mah.,2,1,75,26,6,23000
 Kağıthane , Talatpaşa Mah.,2,1,75,6,2,26000
 Şişli , Esentepe Mah.,3,1,90,22,2,26500
 Beşiktaş , Mecidiye Mah.,2,1,78,40,3,23500
 Kağıthane , Talatpaşa Mah.,2,1,70,25,0,22000
 Sarıyer , Zekeriyaköy Mah.,1,1,50,7,5,34000
 Şişli , Mecidiyeköy Mah.,2,1,95,10,2,50000
 Şişli , Yayla Mah.,2,1,95,25,1,20000
 Beykoz , Acarlar Mah.,1,1,110,0,21,60000
 Avcılar , Firuzköy Mah.,2,1,100,24,3,12000
 Şişli , Mecidiyeköy Mah.,2,1,95,13,3,43000
 Şişli , Bozkurt Mah.,2,1,85,28,4,31000
 Fatih , Koca Mustafapaşa Mah.,2,1,75,50,1,16500
 Çekmeköy , Aydınlar Mah.,1,1,50,5,1,19000
 Sarıyer , Ayazağa Mah.,1,0,86,6,5,60000
 Bahçelievler , Kocasinan Merkez Mah.,2,1,70,5,1,17000
 Kağıthane , Emniyet Evleri Mah.,2,1,90,15,1,32000
 Üsküdar , Çengelköy Mah.,5,2,300,24,2,95000
 Silivri , Piri Mehmet Paşa Mah.,3,1,135,12,4,19000
 Sarıyer , Tarabya Mah.,1,1,75,10,0,16000
 Beşiktaş , Levazım Mah.,3,1,220,4,8,340000
 Kartal , Hürriyet Mah.,3,1,125,20,1,25000
 Sarıyer , Maslak Mah.,3,1,186,9,20,100000
 Maltepe , Başıbüyük Mah.,3,1,110,28,1,15000
 Sarıyer , Huzur Mah.,2,1,87,0,2,41000
 Sarıyer , Maslak Mah.,3,1,185,2,3,90000
 Sarıyer , Tarabya Mah.,2,1,120,25,1,25000
 Bakırköy , Şenlikköy Mah.,6,2,580,15,5,280000
 Sarıyer , Uskumruköy Mah.,3,1,218,8,2,130000
 Maltepe , Altayçeşme Mah.,3,1,149,11,21,85000
 Şişli , 19 Mayıs Mah.,3,1,135,30,6,40000
 Kartal , Yunus Mah.,1,1,559,5,18,42500
 Sarıyer , Kireçburnu Mah.,2,1,75,25,0,22000
 Beylikdüzü , Barış Mah.,3,1,140,25,5,20000
 Kadıköy , Bostancı Mah.,3,1,130,26,6,32500
 Üsküdar , Küçüksu Mah.,2,1,90,30,0,17000
 Zeytinburnu , Merkezefendi Mah.,2,1,95,8,14,39500
 Güngören , Abdurrahman Nafiz Gürman Mah.,3,1,120,30,4,25000
 Sarıyer , Yeniköy Mah.,2,1,180,30,5,170000
 Üsküdar , Cumhuriyet Mah.,2,1,95,18,0,23500
 Üsküdar , Aziz Mahmut Hüdayi Mah.,2,1,60,0,2,36000
 Maltepe , İdealtepe Mah.,3,1,115,0,1,49000
 Üsküdar , Acıbadem Mah.,3,1,130,21,0,38000
 Maltepe , Çınar Mah.,3,1,120,0,0,40000
 Esenyurt , Zafer Mah.,1,1,90,9,2,15000
 Sarıyer , Cumhuriyet Mah.,1,1,150,23,2,32000
 Beykoz , Çubuklu Mah.,3,1,110,30,2,20000
 Arnavutköy , Hadımköy Mah.,2,1,115,8,7,18000
 Şişli , Cumhuriyet Mah.,1,123,45,9,2,30000
 Esenler , Fatih Mah.,2,1,115,26,1,21000
 Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,1,1,96,5,4,43000
 Üsküdar , Acıbadem Mah.,3,1,120,35,2,33000
 Beyoğlu , Cihangir Mah.,1,0,50,20,4,26000
 Beykoz , Kavacık Mah.,1,1,75,21,5,16000
 Fatih , Hırka-i Şerif Mah.,1,1,75,14,3,17500
 Şişli , Fulya Mah.,2,1,95,40,2,30000
 Şişli , Duatepe Mah.,3,1,110,40,0,20000
 Beşiktaş , Arnavutköy Mah.,2,1,100,28,2,55000
 Sarıyer , Rumeli Hisarı Mah.,4,1,285,50,4,495000
 Beşiktaş , Vişnezade Mah.,3,1,140,40,2,65000
 Beyoğlu , Asmalı Mescit Mah.,1,1,70,50,0,65000
 Bahçelievler , Siyavuşpaşa Mah.,2,1,85,0,3,40000
 Sancaktepe , Eyüp Sultan Mah.,2,1,90,5,1,19000
 Kağıthane , Sultan Selim Mah.,2,1,85,12,1,17500
 Şişli , Feriköy Mah.,1,1,85,5,0,26500
 Bahçelievler , Yenibosna Merkez Mah.,3,1,156,11,0,70000
 Bakırköy , Zuhuratbaba Mah.,3,1,120,6,3,70000
 Bakırköy , Basınköy Mah.,4,1,220,17,1,90000
 Kağıthane , Çağlayan Mah.,3,1,130,3,1,35000
 Kağıthane , Çeliktepe Mah.,1,0,25,30,3,13500
 Beşiktaş , Yıldız Mah.,2,1,90,40,4,40000
 Küçükçekmece , Gültepe Mah.,3,1,150,5,2,32000
 Kartal , Hürriyet Mah.,3,1,120,22,5,18000
 Şişli , Paşa Mah.,2,1,95,8,2,25000
 Beşiktaş , Levazım Mah.,3,1,217,12,7,340000
 Maltepe , Feyzullah Mah.,2,1,90,45,0,20000
 Şişli , Duatepe Mah.,3,1,150,35,3,45000
 Beyoğlu , Kadımehmet Efendi Mah.,2,1,90,50,4,20000
 Esenyurt , Barbaros Hayrettin Paşa Mah.,1,1,100,4,3,24000
 Üsküdar , Valide-i Atik Mah.,2,1,90,11,2,30000
 Fatih , İskenderpaşa Mah.,4,1,135,45,1,50000
 Maltepe , Zümrütevler Mah.,3,1,95,25,3,20000
 Çatalca , Muratbey Merkez Mah.,6,2,585,11,2,45000
 Pendik , Harmandere Mah.,3,1,125,16,9,30000
 Sarıyer , Ayazağa Mah.,2,1,105,4,0,75000
 Küçükçekmece , Atakent Mah.,2,1,84,11,5,28000
 Fatih , Koca Mustafapaşa Mah.,4,4,55,30,2,80000
 Ataşehir , Kayışdağı Mah.,2,1,75,10,0,25000
 Üsküdar , Cumhuriyet Mah.,3,1,130,25,4,36000
 Güngören , Merkez Mah.,2,1,120,36,4,21000
 Ataşehir , Kayışdağı Mah.,3,1,110,5,2,27000
 Çekmeköy , Soğukpınar Mah.,1,1,58,3,0,14500
 Kağıthane , Çeliktepe Mah.,1,1,75,6,16,39850
 Şişli , Fulya Mah.,1,1,100,5,11,65000
 Pendik , Yenişehir Mah.,2,1,122,5,3,35000
 Güngören , Mehmet Nesih Özmen Mah.,3,2,175,4,5,60000
 Kadıköy , Kozyatağı Mah.,1,1,150,14,1,60000
 Maltepe , Zümrütevler Mah.,5,1,200,6,15,53000
 Üsküdar , Küçüksu Mah.,3,1,120,0,1,55000
 Beşiktaş , Etiler Mah.,3,1,220,15,5,240000
 Bağcılar , 15 Temmuz Mah.,3,1,150,0,10,43000
 Kadıköy , Bostancı Mah.,3,1,130,0,1,59000
 Üsküdar , Kuleli Mah.,4,2,450,26,2,195000
 Üsküdar , Mehmet Akif Ersoy Mah.,4,2,210,18,4,42500
 Şişli , Merkez Mah.,3,1,135,4,8,55000
 Pendik , Kaynarca Mah.,3,1,125,4,9,45000
 Üsküdar , Mimar Sinan Mah.,2,1,100,3,-2,32500
 Eyüpsultan , Güzeltepe Mah.,3,1,192,5,2,73000
 Avcılar , Ambarlı Mah.,2,1,100,30,4,13000
 Beylikdüzü , Yakuplu Mah.,3,1,150,1,4,22000
 Üsküdar , Güzeltepe Mah.,5,1,500,11,0,250000
 Sancaktepe , Fatih Mah.,3,1,120,7,2,24000
 Gaziosmanpaşa , Karadeniz Mah.,1,1,72,5,13,35000
 Büyükçekmece , Atatürk Mah.,3,1,180,15,4,25000
 Sarıyer , Zekeriyaköy Mah.,5,2,350,3,2,310000
 Maltepe , Altayçeşme Mah.,2,1,95,2,6,37500
 Sarıyer , Huzur Mah.,1,0,55,4,6,40000
 Sarıyer , Maslak Mah.,1,1,93,7,3,47000
 Büyükçekmece , Çakmaklı Mah.,3,1,135,0,3,45000
 Ataşehir , Yenişehir Mah.,3,1,164,25,7,35000
 Tuzla , Şifa Mah.,2,1,100,4,2,29000
 Maltepe , İdealtepe Mah.,4,1,210,0,4,80000
 Kadıköy , Suadiye Mah.,3,1,170,31,4,120000
 Bakırköy , Şenlikköy Mah.,5,1,350,17,4,170000
 Arnavutköy , Hadımköy Mah.,2,1,75,10,8,14000
 Şişli , İnönü Mah.,2,1,100,30,5,30000
 Ümraniye , Esenkent Mah.,2,1,110,5,7,25000
 Fatih , Şehremini Mah.,2,1,70,32,1,15000
 Fatih , Koca Mustafapaşa Mah.,4,1,130,0,5,38000
 Bakırköy , Yeşilköy Mah.,3,1,140,30,0,60000
 Beşiktaş , Levent Mah.,3,1,360,5,21,180000
 Kadıköy , Erenköy Mah.,3,1,150,0,7,110000
 Başakşehir , Güvercintepe Mah.,3,1,110,2,1,22000
 Pendik , Yenişehir Mah.,3,1,100,28,1,20000
 Bayrampaşa , Kartaltepe Mah.,1,1,75,30,3,13000
 Sarıyer , Cumhuriyet Mah.,3,1,130,25,3,30000
 Esenyurt , Üçevler Mah.,3,1,130,4,1,13000
 Beşiktaş , Ortaköy Mah.,1,0,37,43,0,21000
 Beşiktaş , Nisbetiye Mah.,4,1,170,35,2,65000
 Küçükçekmece , Cennet Mah.,2,1,85,6,1,26000
 Pendik , Batı Mah.,3,1,150,5,0,58000
 Zeytinburnu , Sümer Mah.,2,1,80,15,0,14000
 Beşiktaş , Kuruçeşme Mah.,2,1,140,35,0,70000
 Kadıköy , Merdivenköy Mah.,2,1,90,1,2,48000
 Esenyurt , Hürriyet Mah.,2,1,110,10,0,10000
 Pendik , Yenişehir Mah.,2,1,85,31,4,16500
 Şişli , Fulya Mah.,2,1,100,25,0,35000
 Fatih , Şehremini Mah.,1,1,55,35,2,12000
 Üsküdar , Acıbadem Mah.,3,1,175,5,3,65000
 Ümraniye , Huzur Mah.,2,1,75,14,4,22000
 Sarıyer , Huzur Mah.,3,1,158,4,10,74000
 Bakırköy , Şenlikköy Mah.,3,1,195,29,0,47000
 Güngören , Gençosman Mah.,2,1,5,35,3,18000
 Beylikdüzü , Kavaklı Mah.,3,1,130,16,6,35000
 Tuzla , Yayla Mah.,2,1,105,22,5,16500
 Ataşehir , İçerenköy Mah.,1,1,65,40,2,18500
 Zeytinburnu , Sümer Mah.,2,1,80,5,1,25000
 Fatih , Balat Mah.,2,1,105,25,4,18500
 Avcılar , Denizköşkler Mah.,5,2,350,22,5,30000
 Esenyurt , Balıkyolu Mah.,2,1,110,6,0,9000
 Esenyurt , Mevlana Mah.,3,1,145,20,6,36500
 Avcılar , Denizköşkler Mah.,2,1,85,12,0,16500
 Sarıyer , Ferahevler Mah.,6,1,300,5,5,150000
 Beykoz , Riva Mah.,5,2,280,10,2,75000
 Büyükçekmece , Pınartepe Mah.,4,1,200,3,4,42000
 Esenyurt , Yeşilkent Mah.,3,1,110,7,0,10000
 Bahçelievler , Cumhuriyet Mah.,3,1,110,26,4,19000
 Fatih , Seyyid Ömer Mah.,3,1,130,40,1,24000
 Bahçelievler , Zafer Mah.,2,1,80,11,1,15500
 Silivri , Balaban Mah.,4,1,230,16,0,50000
 Ataşehir , Mimar Sinan Mah.,2,1,105,20,4,16000
 Çekmeköy , Mehmet Akif Mah.,2,1,75,5,0,21000
 Bahçelievler , Hürriyet Mah.,2,1,100,0,0,20000
 Maltepe , Küçükyalı Mah.,1,1,55,0,0,28000
 Esenyurt , Koza Mah.,3,1,150,1,1,32000
 Esenler , Oruçreis Mah.,2,1,100,26,2,15000
 Kadıköy , Osmanağa Mah.,2,1,60,40,2,32000
 Kadıköy , Kozyatağı Mah.,2,1,90,7,10,65000
 Esenler , Namık Kemal Mah.,1,1,65,40,3,11000
 Eyüpsultan , Göktürk Merkez Mah.,6,2,400,25,2,450000
 Kağıthane , Ortabayır Mah.,2,1,75,26,0,14500
 Esenler , Oruçreis Mah.,3,1,120,27,3,20000
 Kağıthane , Sultan Selim Mah.,1,1,80,17,3,20000
 Ataşehir , Esatpaşa Mah.,2,1,85,30,1,18500
 Şişli , Merkez Mah.,1,1,65,1,1,38000
 Kağıthane , Hamidiye Mah.,2,1,110,11,8,32000
 Bayrampaşa , Kocatepe Mah.,3,1,140,30,3,35000
 Kadıköy , 19 Mayıs Mah.,3,1,127,0,8,79000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,2,1,120,15,3,30000
 Küçükçekmece , Cumhuriyet Mah.,3,1,120,21,1,20000
 Avcılar , Denizköşkler Mah.,2,1,85,0,0,20000
 Küçükçekmece , Atakent Mah.,2,1,90,26,6,26000
 Bahçelievler , Kocasinan Merkez Mah.,2,1,130,11,1,26000
 Arnavutköy , Mavigöl Mah.,5,1,234,11,0,49000
 Sultangazi , Cebeci Mah.,4,1,150,22,5,20000
 Küçükçekmece , Yeni Mahalle Mah.,2,1,95,26,1,15500
 Silivri , Selimpaşa Mah.,4,1,180,11,4,17500
 Pendik , Doğu Mah.,3,1,120,0,6,45000
 Ataşehir , İçerenköy Mah.,3,1,120,31,13,35500
 Şişli , İzzet Paşa Mah.,2,1,78,30,1,22000
 Ataşehir , Esatpaşa Mah.,1,1,70,12,3,22000
 Beyoğlu , Fetihtepe Mah.,3,1,130,26,2,21000
 Eyüpsultan , Mimar Sinan Mah.,5,1,165,5,2,71000
 Esenler , Havaalanı Mah.,3,1,135,25,2,17500
 Esenler , Fatih Mah.,2,1,110,27,3,19000
 Küçükçekmece , Gültepe Mah.,2,1,110,26,4,25500
 Ataşehir , İnönü Mah.,2,1,57,11,3,17499
 Güngören , Abdurrahman Nafiz Gürman Mah.,2,1,106,31,1,19000
 Beykoz , Öğümce Mah.,5,1,5500,11,0,250000
 Esenyurt , Bağlarçeşme Mah.,1,1,70,4,1,15000
 Üsküdar , Ferah Mah.,2,1,80,5,3,31000
 Kadıköy , Bostancı Mah.,3,1,130,4,8,70000
 Beylikdüzü , Yakuplu Mah.,3,1,150,4,3,30000
 Esenyurt , Yenikent Mah.,3,1,130,8,4,15500
 Beyoğlu , Cihangir Mah.,2,1,103,18,3,50000
 Beyoğlu , Tomtom Mah.,2,1,75,90,2,52500
 Üsküdar , İcadiye Mah.,2,1,100,30,5,38000
 Bahçelievler , Kocasinan Merkez Mah.,2,1,90,8,3,19000
 Beşiktaş , Türkali Mah.,2,1,85,31,1,28000
 Güngören , Akıncılar Mah.,2,1,130,31,4,23000
 Maltepe , Altayçeşme Mah.,2,1,85,30,3,18500
 Esenler , Menderes Mah.,3,1,130,21,5,20000
 Küçükçekmece , Atakent Mah.,1,1,64,11,19,30000
 Kağıthane , Çağlayan Mah.,2,1,85,21,5,19500
 Şişli , 19 Mayıs Mah.,3,1,145,20,4,34000
 Beylikdüzü , Kavaklı Mah.,2,1,100,6,3,19000
 Şişli , Mecidiyeköy Mah.,3,1,145,13,4,33500
 Küçükçekmece , Yeni Mahalle Mah.,3,1,130,25,4,25000
 Üsküdar , Zeynep Kamil Mah.,2,1,95,26,3,30000
 Bahçelievler , Bahçelievler Mah.,3,1,150,35,4,30000
 Esenyurt , Süleymaniye Mah.,2,1,100,11,1,13250
 Fatih , Topkapı Mah.,1,1,60,4,0,25000
 Kartal , Topselvi Mah.,2,1,80,0,1,23000
 Eyüpsultan , Çırçır Mah.,3,1,120,16,0,16000
 Ümraniye , Namık Kemal Mah.,2,1,85,25,3,18000
 Gaziosmanpaşa , Yıldıztabya Mah.,3,1,96,35,4,25000
 Üsküdar , Bulgurlu Mah.,2,1,95,0,0,35000
 Maltepe , Aydınevler Mah.,2,1,90,5,1,27500
 Beyoğlu , Kılıçali Paşa Mah.,4,1,230,16,4,95000
 Üsküdar , Ahmediye Mah.,3,1,125,35,1,35000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,1,1,64,5,1,21000
 Fatih , Koca Mustafapaşa Mah.,2,1,130,30,3,28000
 Beykoz , Riva Mah.,2,1,70,5,2,35000
 Ataşehir , Atatürk Mah.,2,1,100,20,3,40000
 Çekmeköy , Cumhuriyet Mah.,2,1,82,8,3,22000
 Şile , Kabakoz Mah.,2,1,100,1,0,15000
 Bakırköy , Şenlikköy Mah.,5,1,232,26,3,125000
 Küçükçekmece , Cennet Mah.,3,1,145,40,5,32000
 Üsküdar , Valide-i Atik Mah.,2,1,80,35,4,21500
 Beşiktaş , Vişnezade Mah.,2,1,85,40,2,26000
 Pendik , Orhangazi Mah.,3,2,220,21,3,35000
 Maltepe , Başıbüyük Mah.,2,1,85,30,2,19000
 Bayrampaşa , Yıldırım Mah.,1,1,75,16,5,16000
 Küçükçekmece , Beşyol Mah.,1,1,60,31,1,11000
 Arnavutköy , Yunus Emre Mah.,3,1,118,0,2,20000
 Beykoz , Riva Mah.,4,2,800,2,2,200000
 Kadıköy , Suadiye Mah.,3,1,135,40,3,65000
 Bağcılar , Fatih Mah.,3,1,110,26,0,15000
 Esenyurt , Cumhuriyet Mah.,1,1,75,10,4,19000
 Ümraniye , İstiklal Mah.,2,1,100,25,5,23000
 Ataşehir , İçerenköy Mah.,2,1,90,34,6,24500
 Beşiktaş , Arnavutköy Mah.,2,1,180,40,5,75000
 Avcılar , Cihangir Mah.,1,1,65,10,1,15000
 Eyüpsultan , Çırçır Mah.,2,1,120,20,-3,17500
 Beşiktaş , Türkali Mah.,2,1,100,31,4,29000
 Bakırköy , Şenlikköy Mah.,4,2,370,29,3,70000
 Pendik , Ahmet Yesevi Mah.,2,1,90,10,0,20000
 Üsküdar , Zeynep Kamil Mah.,1,1,65,40,-1,20000
 Adalar , Maden Mah.,5,1,350,20,2,73000
 Beyoğlu , Bereketzade Mah.,2,1,130,31,3,87500
 Beyoğlu , Kamer Hatun Mah.,1,1,55,30,1,13000
 Küçükçekmece , Cumhuriyet Mah.,2,1,85,8,1,20000
 Fatih , Cerrahpaşa Mah.,2,1,85,41,3,19000
 Sarıyer , Ayazağa Mah.,1,1,100,6,3,35500
 Beylikdüzü , Adnan Kahveci Mah.,4,2,280,6,5,50000
 Kağıthane , Şirintepe Mah.,2,1,81,3,7,30000
 Beykoz , Bozhane Mah.,2,1,210,8,2,20000
 Bahçelievler , Yenibosna Merkez Mah.,2,1,140,3,2,42000
 Ataşehir , Atatürk Mah.,3,1,115,10,21,60000
 Tuzla , Yayla Mah.,3,1,90,10,3,21000
 Beylikdüzü , Barış Mah.,2,1,105,5,12,27000
 Ümraniye , Yukarı Dudullu Mah.,1,1,75,2,5,28000
 Esenyurt , Mehterçeşme Mah.,1,1,90,3,4,13000
 Gaziosmanpaşa , Yıldıztabya Mah.,2,1,155,0,4,26000
 Ataşehir , Fetih Mah.,3,1,120,33,3,32000
 Fatih , Topkapı Mah.,1,1,70,0,1,21000
 Beşiktaş , Ortaköy Mah.,5,1,500,30,0,136000
 Kağıthane , Sultan Selim Mah.,2,1,85,25,3,17750
 Avcılar , Üniversite Mah.,2,1,110,9,3,5000
 Kadıköy , Kozyatağı Mah.,2,1,75,30,4,32000
 Sarıyer , Maslak Mah.,1,1,92,11,20,55000
 Beşiktaş , Muradiye Mah.,2,1,90,0,-1,25000
 Bakırköy , Yeşilköy Mah.,2,1,90,39,1,50000
 Bakırköy , Yeşilköy Mah.,2,1,100,7,3,60000
 Şişli , Paşa Mah.,2,1,75,20,0,15000
 Zeytinburnu , Merkezefendi Mah.,2,1,80,12,1,23000
 Fatih , Şehremini Mah.,1,1,70,40,0,17000
 Sarıyer , Ayazağa Mah.,3,1,185,0,13,120000
 Esenyurt , Akçaburgaz Mah.,2,1,80,6,0,8000
 Ümraniye , Finanskent Mah.,1,1,65,4,7,35000
 Şişli , Fulya Mah.,1,1,109,16,15,50000
 Sancaktepe , Meclis Mah.,3,1,167,16,4,50000
 Ümraniye , Necip Fazıl Mah.,3,1,140,16,7,35000
 Beykoz , Kavacık Mah.,3,1,130,16,2,42000
 Büyükçekmece , 19 Mayıs Mah.,2,1,100,4,1,25000
 Üsküdar , Murat Reis Mah.,2,1,95,21,3,22000
 Beylikdüzü , Kavaklı Mah.,3,1,163,0,3,45000
